virus tax id	virus name 	virusqueryname	virus lineage	host tax id	host name	hostlineage	source
2507864	Alleb	Microbacterium phage Alleb	"['Microbacterium phage Alleb', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	199592	Microbacterium paraoxydans NWU1	"['Propionibacterium freudenreichii', 'Propionibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2015840	AlleyCat	Mycobacterium phage AlleyCat	"['Mycobacterium phage AlleyCat', 'unclassified Timquatrovirus', 'Timquatrovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Propionibacterium freudenreichii', 'Propionibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1089111	Alma	Mycobacterium phage Alma	"['Mycobacterium virus Alma', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Propionibacterium freudenreichii', 'Propionibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2201446	Alpacados	Rhodococcus phage Alpacados	"['Rhodococcus phage Alpacados', 'unclassified Rerduovirus', 'Rerduovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1833	Rhodococcus erythropolis RIA 643	"['Propionibacterium freudenreichii', 'Propionibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2053672	Alsaber	Streptomyces phage Alsaber	"['Streptomyces phage Alsaber', 'unclassified Camvirus', 'Camvirus', 'Arquatrovirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	146537	Streptomyces azureus NRRL B-2655	"['Propionibacterium freudenreichii', 'Propionibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1458724	Alsfro	Mycobacterium phage Alsfro	"['Mycobacterium phage Alsfro', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Propionibacterium freudenreichii', 'Propionibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2094128	AltPhacts	Mycobacterium phage AltPhacts	"['Mycobacterium phage AltPhacts', 'unclassified Pegunavirus', 'Pegunavirus', 'Bclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Propionibacterium freudenreichii', 'Propionibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2488961	Altwerkus	Mycobacterium phage Altwerkus	"['Mycobacterium phage Altwerkus', 'unclassified Pegunavirus', 'Pegunavirus', 'Bclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1567466	Alvin	Mycobacterium phage Alvin	"['Mycobacterium phage Alvin', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2599888	Alvy	Streptomyces phage Alvy	"['Streptomyces phage Alvy', 'unclassified Arequatrovirus', 'Arequatrovirus', 'Arquatrovirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	58346	Streptomyces platensis MJ1A1	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2590933	Alyxandracam	Microbacterium phage Alyxandracam	"['Microbacterium phage Alyxandracam', 'unclassified Ilzatvirus', 'Ilzatvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	104336	Microbacterium foliorum NRRL B-24224 SEA	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2502465	Amataga	Mycobacterium phage Amataga	"['Mycobacterium phage Amataga', 'unclassified Bixzunavirus', 'Bixzunavirus', 'Myoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1673877	Amela	Streptomyces phage Amela	"['Streptomyces phage Amela', 'Streptomyces virus Amela', 'Camvirus', 'Arquatrovirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	54571	Streptomyces venezuelae ATCC 10712	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2599822	Amelia	Arthrobacter phage Amelia	"['Arthrobacter phage Amelia', 'unclassified Galaxyvirus', 'Galaxyvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1665	Arthrobacter globiformis B-2979	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1913035	Amelie	Mycobacterium phage Amelie	"['Mycobacterium phage Amelie', 'unclassified Timquatrovirus', 'Timquatrovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2041205	Amethyst	Streptomyces phage Amethyst	"['Streptomyces phage Amethyst', 'unclassified Arequatrovirus', 'Arequatrovirus', 'Arquatrovirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	67384	Streptomyces xanthochromogenes NRRL B-5410	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2015817	Amgine	Mycobacterium phage Amgine	"['Mycobacterium phage Amgine', 'unclassified Timquatrovirus', 'Timquatrovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1772291	Amigo	Arthrobacter phage Amigo	"['Arthrobacter phage Amigo', 'Arthrobacter virus Amigo', 'Amigovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1771959	Arthrobacter sp.  ATCC 21022	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2250291	Aminay	Mycobacterium phage Aminay	"['Mycobacterium phage Aminay', 'unclassified Timquatrovirus', 'Timquatrovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2301540	Amochick	Mycobacterium phage Amochick	"['Mycobacterium phage Amochick', 'unclassified Gilesvirus', 'Gilesvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2015874	Amohnition	Mycobacterium phage Amohnition	"['Mycobacterium phage Amohnition', 'unclassified Timquatrovirus', 'Timquatrovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	AN3	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	1764	Mycobacterium avium McK	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	AN9	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	1764	Mycobacterium avium AV6	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2588136	Anakin	Microbacterium phage Anakin	"['Microbacterium phage Anakin', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	104336	Microbacterium foliorum NRRL B-24224 SEA	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2047829	Anamika	Gordonia phage Anamika	"['Gordonia phage Anamika', 'unclassified Woesvirus', 'Woesvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	2055	Gordonia terrae 3612	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1772292	Anansi	Arthrobacter phage Anansi	"['Arthrobacter phage Anansi', 'unclassified Amigovirus', 'Amigovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1771959	Arthrobacter sp.  ATCC 21022	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1897531	Anatole	Propionibacterium phage Anatole	"['Propionibacterium phage Anatole', 'Propionibacterium virus Anatole', 'Anatolevirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1744	Propionibacterium freudenreichii TL 110	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1034152	Anaya	Mycobacterium phage Anaya	"['Mycobacterium virus Anaya', 'Timquatrovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	AnClar	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	2055	Gordonia terrae 3612	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2047834	Andies	Mycobacterium phage Andies	"['Mycobacterium phage Andies', 'unclassified Charlievirus', 'Charlievirus', 'Nclasvirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	AndPeggy	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	36822	Gordonia rubripertincta NRRL B-16540	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2419946	Andrew	Arthrobacter phage Andrew	"['Arthrobacter phage Andrew', 'unclassified Galaxyvirus', 'Galaxyvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1665	Arthrobacter globiformis B-2979	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2283287	Andromedas	Microbacterium phage Andromedas	"['Microbacterium phage Andromedas', 'unclassified Elerivirus', 'Elerivirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	104336	Microbacterium foliorum NRRL B-24224 SEA	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	Aneem	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
649688	Angel	Mycobacterium phage Angel	"['Mycobacterium phage Angel', 'unclassified Liefievirus', 'Liefievirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
861044	Angelica	Mycobacterium phage Angelica	"['Mycobacterium virus Angelica', 'Timquatrovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2301695	Angelicage	Gordonia phage Angelicage	"['Gordonia phage Angelicage', 'unclassified Vividuovirus', 'Vividuovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	2055	Gordonia terrae 3612	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2301691	Angelique	Gordonia phage Angelique	"['Gordonia phage Angelique', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	2055	Gordonia terrae 3612	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2596980	Anglerfish	Mycobacterium phage Anglerfish	"['Mycobacterium phage Anglerfish', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1955425	AngryOrchard	Rhodococcus phage AngryOrchard	"['Rhodococcus phage AngryOrchard', 'unclassified Rerduovirus', 'Rerduovirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1833	Rhodococcus erythropolis RIA 643	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	ANI8	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	1764	Mycobacterium avium CDC-A1	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2599889	Animus	Streptomyces phage Animus	"['Streptomyces phage Animus', 'unclassified Arequatrovirus', 'Arequatrovirus', 'Arquatrovirinae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1911	Streptomyces griseus ATCC 10137	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2484217	Anjali	Arthrobacter phage Anjali	"['Arthrobacter phage Anjali', 'unclassified Picovirinae', 'Picovirinae', 'Podoviridae', 'Caudovirales', 'Viruses']"	1665	Arthrobacter globiformis B-2979	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2250335	Annadreamy	Streptomyces phage Annadreamy	"['Streptomyces phage Annadreamy', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1911	Streptomyces griseus ATCC 10137	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1076630	AnnaL29	Mycobacterium phage AnnaL29	"['Mycobacterium phage AnnaL29', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2201432	AnnaSerena	Microbacterium phage AnnaSerena	"['Microbacterium phage AnnaSerena', 'unclassified Siphoviridae', 'Siphoviridae', 'Caudovirales', 'Viruses']"	104336	Microbacterium foliorum NRRL B-24224 SEA	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1701801	Annihilator	Mycobacterium phage Annihilator	"['Mycobacterium phage Annihilator', 'unclassified Liefievirus', 'Liefievirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2126945	Annyong	Mycobacterium phage Annyong	"['Mycobacterium phage Annyong', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
1763	Anon	Mycobacterium	"['Mycobacterium', 'Mycobacteriaceae', 'Corynebacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	2055	Gordonia terrae 3612	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
2041517	Anselm	Mycobacterium phage Anselm	"['Mycobacterium phage Anselm', 'unclassified Fromanvirus', 'Fromanvirus', 'Siphoviridae', 'Caudovirales', 'Viruses']"	1772	Mycobacterium smegmatis mc²155	"['Cutibacterium acnes', 'Cutibacterium', 'Propionibacteriaceae', 'Propionibacteriales', 'Actinobacteria', 'Actinobacteria', 'Terrabacteria group', 'Bacteria', 'cellular organisms']"	PhageDB
