	virus tax id	virus name	host tax id	Kingdom	Phylum	Class	Order	Family	Genus	Species	7	8
876	1690431	Bacillus phage Eyuki	29339.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
877	345922	Bacillus phage Fah	1392.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
878	345922	Bacillus phage Fah	1396.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
879	347962	Bacillus phage Gamma	1396.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
880	359962	Bacillus phage Gamma isolate d'Herelle	526977.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
881	1273743	Bacillus phage Gemini	1189615.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
882	307240	Bacillus phage GIL16c	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
883	1406785	Bacillus phage Grass	1423.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus subtilis group		
884	1486659	Bacillus phage Hakuna	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
885	1486660	Bacillus phage Hoody T	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
886	1498212	Bacillus phage JBP901	226900.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
887	1296655	Bacillus phage JL	1396.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
888	1873998	Bacillus phage Kida	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
889	1540090	Bacillus phage Mater	1404.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
890	1486661	Bacillus phage Megatron	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
891	1309583	Bacillus phage MG-B1	1405.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
892	1796993	Bacillus phage Mgbh1	1409.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
893	1540091	Bacillus phage Moonbeam	1404.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
894	1805950	Bacillus phage Nemo	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
895	1805950	Bacillus phage Nemo	29339.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
896	10753	Bacillus phage Nf	1423.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus subtilis group		
897	1805951	Bacillus phage Nigalana	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
898	1805951	Bacillus phage Nigalana	29339.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
899	1805952	Bacillus phage NotTheCreek	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
900	1805952	Bacillus phage NotTheCreek	29339.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
901	1406786	Bacillus phage Page	1404.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
902	1597966	Bacillus phage Palmer	1404.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
903	1540092	Bacillus phage Pascal	1404.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
904	1675598	Bacillus phage Pavlov	1404.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
905	1161901	Bacillus phage PBC1	1396.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
906	1868599	Bacillus phage PfEFR-5	1396.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
907	1075161	Bacillus phage pGIL01	1430.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
908	225725	Bacillus phage phBC6A51	1396.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
909	225726	Bacillus phage phBC6A52	1396.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
910	10717	Bacillus phage phi105	1423.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus subtilis group		
911	1643324	Bacillus phage phi4B1	1396.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
912	1643324	Bacillus phage phi4B1	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
913	1643326	Bacillus phage phi4J1	1396.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
914	1643326	Bacillus phage phi4J1	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
915	1204533	Bacillus phage phiAGATE	1408.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
916	1357713	Bacillus phage phiCM3	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
917	207656	Bacillus phage phiNIT1	1423.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus subtilis group		
918	1124578	Bacillus phage phIS3501	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
919	1124578	Bacillus phage phIS3501	339854.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
920	1805953	Bacillus phage Phrodo	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
921	1805953	Bacillus phage Phrodo	29339.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
922	547228	Bacillus phage PM1	86029.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus subtilis group	 bacillus subtilis	
923	1406789	Bacillus phage Pony	1404.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
924	1540093	Bacillus phage Pookie	1404.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
925	1406787	Bacillus phage poppyseed	1404.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
926	10757	Bacillus phage PZA	1423.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus subtilis group		
927	1486662	Bacillus phage Riley	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
928	1805954	Bacillus phage SageFayge	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
929	1805954	Bacillus phage SageFayge	29339.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
930	1837830	Bacillus phage SalinJah	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
931	1296656	Bacillus phage Shanette	1396.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
932	1796992	Bacillus phage Shbh1	1409.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
933	1285382	Bacillus phage SIOphi	1423.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus subtilis group		
934	1406790	Bacillus phage Slash	1404.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
935	941058	Bacillus phage SP-10	1423.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus subtilis group		
936	1792032	Bacillus phage SP-15	766760.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus subtilis group		
937	1497851	Bacillus phage SPG24	1423.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus subtilis group		
938	1406791	Bacillus phage Spock	29339.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
939	10724	Bacillus phage SPP1	1423.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus subtilis group		
940	1610832	Bacillus phage Stahl	1404.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
941	1406792	Bacillus phage Staley	1404.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
942	1610833	Bacillus phage Stills	1404.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
943	1874002	Bacillus phage Stitch	1386.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae				
944	565140	Bacillus phage TP21-L	1396.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
945	1382932	Bacillus phage Troll	29339.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
946	1690456	Bacillus phage TsarBomba	1396.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
947	1690456	Bacillus phage TsarBomba	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
948	1690456	Bacillus phage TsarBomba	29339.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
949	1690456	Bacillus phage TsarBomba	260799.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
950	1308863	Bacillus phage vB_BanS-Tsamsa	1392.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
951	1195072	Bacillus phage vB_BceM_Bc431v3	1396.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
952	1775140	Bacillus phage vB_BhaS-171	79882.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
953	1445809	Bacillus phage vB_BtS_BMBtp3	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
954	1445809	Bacillus phage vB_BtS_BMBtp3	529121.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
955	1734382	Bacillus phage VMY22	1396.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
956	764595	Bacillus phage W.Ph.	1396.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
957	1510440	Bacillus phage Waukesha92	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
958	1510440	Bacillus phage Waukesha92	29339.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
959	663237	Bacillus phage Wip1	1392.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
960	1805956	Bacillus phage Zuko	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
961	1805956	Bacillus phage Zuko	29339.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
962	396034	Bacillus virus 1	391289.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
963	701257	Bacillus virus 250	1396.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
964	1273739	Bacillus virus Andromeda	1189615.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
965	513550	Bacillus virus AP50	1392.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
966	10778	Bacillus virus B103	1423.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus subtilis group		
967	1406782	Bacillus virus Blastoid	1408.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
968	1985178	Bacillus virus BM15	1404.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
969	1236573	Bacillus virus BMBtp2	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
970	1236573	Bacillus virus BMBtp2	1444.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
971	1273740	Bacillus virus Curly	1189615.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
972	1273741	Bacillus virus Eoghan	1189615.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
973	1273742	Bacillus virus Finn	1189615.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
974	1084719	Bacillus virus G	1404.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
975	12345	Bacillus virus GA1	1409.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
976	12345	Bacillus virus GA1	1423.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus subtilis group		
977	1406784	Bacillus virus Glittering	1408.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
978	552525	Bacillus virus IEBH	1428.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
979	10683	Bacillus virus PBS1	1423.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus subtilis group		
980	10756	Bacillus virus phi29	1423.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus subtilis group		
981	1406788	Bacillus virus Riggi	1408.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
982	66797	Bacillus virus SPbeta	1408.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
983	66797	Bacillus virus SPbeta	1423.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus subtilis group		
984	10685	Bacillus virus SPO1	1423.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus subtilis group		
985	1273744	Bacillus virus Taylor	1189615.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus			
986	359961	Bacillus virus Wbeta	1392.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
987	359961	Bacillus virus Wbeta	526977.0	bacteria	 firmicutes	 bacilli	 bacillales	 bacillaceae	 bacillus	 bacillus cereus group		
988	340054	Bacteriophage APSE-2	138072.0	bacteria	 proteobacteria	 gammaproteobacteria	 enterobacterales	 enterobacteriaceae	 candidatus hamiltonella			
989	1589751	Bacteriophage Lily	1464.0	bacteria	 firmicutes	 bacilli	 bacillales	 paenibacillaceae	 paenibacillus			
990	1589753	Bacteriophage Redbud	1464.0	bacteria	 firmicutes	 bacilli	 bacillales	 paenibacillaceae	 paenibacillus			
991	1105171	Bacteroides phage B124-14	817.0	bacteria	 bacteroidetes	 bacteroidia	 bacteroidales	 bacteroidaceae	 bacteroides			
992	99179	Bacteroides phage B40-8	817.0	bacteria	 bacteroidetes	 bacteroidia	 bacteroidales	 bacteroidaceae	 bacteroides			
1238	1035662	Bdellovibrio phage phi1402	959.0	bacteria	 proteobacteria	 oligoflexia	 bdellovibrionales	 bdellovibrionaceae	 bdellovibrio			
1239	1127515	Bdellovibrio phage phi1422	959.0	bacteria	 proteobacteria	 oligoflexia	 bdellovibrionales	 bdellovibrionaceae	 bdellovibrio			
1240	145579	Bdellovibrio phage phiMH2K	959.0	bacteria	 proteobacteria	 oligoflexia	 bdellovibrionales	 bdellovibrionaceae	 bdellovibrio			
1863	263375	Bordetella phage BIP-1	517.0	bacteria	 proteobacteria	 betaproteobacteria	 burkholderiales	 alcaligenaceae				
1864	263374	Bordetella phage BMP-1	517.0	bacteria	 proteobacteria	 betaproteobacteria	 burkholderiales	 alcaligenaceae				
1865	194699	Bordetella virus BPP1	518.0	bacteria	 proteobacteria	 betaproteobacteria	 burkholderiales	 alcaligenaceae	 bordetella			
2046	1296661	Brevibacillus phage Abouo	1465.0	bacteria	 firmicutes	 bacilli	 bacillales	 paenibacillaceae	 brevibacillus			
2047	1296662	Brevibacillus phage Davies	1465.0	bacteria	 firmicutes	 bacilli	 bacillales	 paenibacillaceae	 brevibacillus			
2048	1296660	Brevibacillus phage Emery	1465.0	bacteria	 firmicutes	 bacilli	 bacillales	 paenibacillaceae	 brevibacillus			
2049	1691954	Brevibacillus phage Jenst	1465.0	bacteria	 firmicutes	 bacilli	 bacillales	 paenibacillaceae	 brevibacillus			
2050	1296659	Brevibacillus phage Jimmer1	1465.0	bacteria	 firmicutes	 bacilli	 bacillales	 paenibacillaceae	 brevibacillus			
2051	1296658	Brevibacillus phage Jimmer2	1465.0	bacteria	 firmicutes	 bacilli	 bacillales	 paenibacillaceae	 brevibacillus			
2052	1691955	Brevibacillus phage Osiris	1465.0	bacteria	 firmicutes	 bacilli	 bacillales	 paenibacillaceae	 brevibacillus			
2053	1691958	Brevibacillus phage Sundance	1465.0	bacteria	 firmicutes	 bacilli	 bacillales	 paenibacillaceae	 brevibacillus			
2066	857312	Brochothrix phage A9	2756.0	bacteria	 firmicutes	 bacilli	 bacillales	 listeriaceae	 brochothrix			
2067	764562	Brochothrix phage BL3	2756.0	bacteria	 firmicutes	 bacilli	 bacillales	 listeriaceae	 brochothrix			
2068	764561	Brochothrix phage NF5	2756.0	bacteria	 firmicutes	 bacilli	 bacillales	 listeriaceae	 brochothrix			
2079	1718278	Brucella phage BiPBO1	234.0	bacteria	 proteobacteria	 alphaproteobacteria	 rhizobiales	 brucellaceae				
2080	1718278	Brucella phage BiPBO1	1218315.0	bacteria	 proteobacteria	 alphaproteobacteria	 rhizobiales	 brucellaceae	 brucella			
2081	1308869	Brucella phage Bk	29459.0	bacteria	 proteobacteria	 alphaproteobacteria	 rhizobiales	 brucellaceae	 brucella			
2082	1401446	Brucella phage F1	52132.0	bacteria	 proteobacteria	 alphaproteobacteria	 rhizobiales	 brucellaceae	 brucella			
2083	1308870	Brucella phage Fz	235.0	bacteria	 proteobacteria	 alphaproteobacteria	 rhizobiales	 brucellaceae	 brucella			
2084	1133293	Brucella phage Pr	29459.0	bacteria	 proteobacteria	 alphaproteobacteria	 rhizobiales	 brucellaceae	 brucella			
2085	1277895	Brucella phage R/C	36855.0	bacteria	 proteobacteria	 alphaproteobacteria	 rhizobiales	 brucellaceae	 brucella			
2086	1308871	Brucella phage S708	29461.0	bacteria	 proteobacteria	 alphaproteobacteria	 rhizobiales	 brucellaceae	 brucella			
2087	1133292	Brucella phage Tb	1169205.0	bacteria	 proteobacteria	 alphaproteobacteria	 rhizobiales	 brucellaceae	 brucella			
2088	1277893	Brucella phage Wb	235.0	bacteria	 proteobacteria	 alphaproteobacteria	 rhizobiales	 brucellaceae	 brucella			
2115	1133022	Burkholderia phage AH2	95486.0	bacteria	 proteobacteria	 betaproteobacteria	 burkholderiales	 burkholderiaceae	 burkholderia	 burkholderia cepacia complex		
2116	348137	Burkholderia phage Bcep176	292.0	bacteria	 proteobacteria	 betaproteobacteria	 burkholderiales	 burkholderiaceae	 burkholderia	 burkholderia cepacia complex		
2117	279530	Burkholderia phage BcepB1A	32008.0	bacteria	 proteobacteria	 betaproteobacteria	 burkholderiales	 burkholderiaceae				
2118	437329	Burkholderia phage BcepGomr	292.0	bacteria	 proteobacteria	 betaproteobacteria	 burkholderiales	 burkholderiaceae	 burkholderia	 burkholderia cepacia complex		
2119	242861	Burkholderia phage BcepNazgul	292.0	bacteria	 proteobacteria	 betaproteobacteria	 burkholderiales	 burkholderiaceae	 burkholderia	 burkholderia cepacia complex		
2120	1514988	Burkholderia phage BEK	441158.0	bacteria	 proteobacteria	 betaproteobacteria	 burkholderiales	 burkholderiaceae	 burkholderia	 pseudomallei group		
2121	1432428	Burkholderia phage Bp-AMP1	272560.0	bacteria	 proteobacteria	 betaproteobacteria	 burkholderiales	 burkholderiaceae	 burkholderia	 pseudomallei group		
2122	1437328	Burkholderia phage Bp-AMP2	272560.0	bacteria	 proteobacteria	 betaproteobacteria	 burkholderiales	 burkholderiaceae	 burkholderia	 pseudomallei group		
