#Organism Group,Strain,Serovar,Isolate,Create Date,Location,Isolation Source,Isolation type,Host,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,K-mer group
"E.coli and Shigella","AZ-TG73455",,"PDT000026893.2","2014-04-25T22:03:35Z","USA:WA","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628618",,"aadA2,ant(2'')-Ia,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,qacEdelta1,sul1,sul2","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73459",,"PDT000026894.2","2014-04-25T22:03:35Z","USA:CA","Thin Sliced Chicken Breast","environmental/other",,,,,"SAMN02628619",,"aac(3),aadA1,bla,blaCMY-2,blaEC,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73415",,"PDT000026907.2","2014-04-26T00:03:50Z","USA:TX","Chicken Breast Tenderloins","environmental/other",,,,,"SAMN02628608",,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73427",,"PDT000026908.2","2014-04-26T00:03:50Z","USA:AZ","Skinless Boneless Chickeb Breast","environmental/other",,,,,"SAMN02628611",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73435",,"PDT000026909.2","2014-04-26T00:03:50Z","USA:WA","Whole Chicken Breast","environmental/other",,,,,"SAMN02628613",,"aac(3),aadA1,blaEC,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73447",,"PDT000026911.2","2014-04-26T00:03:50Z","USA:PA","Whole Chicken Breast","environmental/other",,,,,"SAMN02628616",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73487",,"PDT000027735.2","2014-04-28T22:03:53Z","USA:KS","Whole Chicken Breast","environmental/other",,,,,"SAMN02628626",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73491",,"PDT000027736.2","2014-04-28T22:03:53Z","USA:ID","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628627",,"aadA1,blaCMY-2,blaEC,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73495",,"PDT000027737.3","2014-04-28T22:03:54Z","USA:ID","Whole Chicken Breast","environmental/other",,,,,"SAMN02628628",,"aac(3),aadA1,blaEC,dfrA1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73499",,"PDT000027738.2","2014-04-28T22:03:54Z","USA:ID","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628629",,"aac(3),aadA1,blaEC,qacEdelta1,sul1,tet(A),tet(C)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73507",,"PDT000027740.2","2014-04-28T22:03:54Z","USA:TX","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628631",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73511",,"PDT000027741.2","2014-04-28T22:03:54Z","USA:AR","Thin Sliced Chicken Breast","environmental/other",,,,,"SAMN02628632",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73515",,"PDT000027742.2","2014-04-28T22:03:54Z","USA:MD","Chicken Breast Tenderloins","environmental/other",,,,,"SAMN02628633",,"aac(3),aadA1,blaEC,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73519",,"PDT000027743.2","2014-04-28T22:03:54Z","USA:MD","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628634",,"aph(3'')-Ib,aph(6)-Id,blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73527",,"PDT000027745.2","2014-04-28T22:03:54Z","USA:MD","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628636",,"aac(3),aadA1,blaEC,qacEdelta1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73531",,"PDT000027746.2","2014-04-28T22:03:54Z","USA:KY","Chicken Breast Tenderloins","environmental/other",,,,,"SAMN02628637",,"aac(3),aadA1,aph(3'')-Ib,aph(6)-Id,blaCMY-2,blaEC,floR,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73535",,"PDT000027747.2","2014-04-28T22:03:54Z","USA:KY","Whole Chicken Breast","environmental/other",,,,,"SAMN02628638",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73539",,"PDT000027888.3","2014-05-02T22:03:58Z","USA:KY","Whole Chicken Breast","environmental/other",,,,,"SAMN02628639",,"blaEC,blaTEM-1","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73543",,"PDT000027889.2","2014-05-02T22:03:58Z","USA:AR","Whole Chicken Breast","environmental/other",,,,,"SAMN02628640",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73547",,"PDT000027890.2","2014-05-02T22:03:58Z","USA:AR","Whole Chicken Breast","environmental/other",,,,,"SAMN02628641",,"aac(3),aadA1,aph(3'')-Ib,blaEC,dfrA1,sul2","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73551",,"PDT000027891.2","2014-05-02T22:03:58Z","USA:KY","Chicken Breast Tenderloins","environmental/other",,,,,"SAMN02628642",,"aac(3)-VIa,aadA1,blaEC,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73559",,"PDT000027893.2","2014-05-02T22:03:58Z","USA:CA","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628644",,"aac(3),aadA1,blaEC,qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73563",,"PDT000027894.2","2014-05-02T22:03:58Z","USA:CA","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628645",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73567",,"PDT000027895.2","2014-05-02T22:03:58Z","USA:CA","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628646",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73575",,"PDT000027897.2","2014-05-02T22:03:58Z","USA:LA","Chicken Breast Tenderloins","environmental/other",,,,,"SAMN02628648",,"blaEC,catA1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73579",,"PDT000027898.2","2014-05-02T22:03:58Z","USA:LA","Chicken Breast Tenderloins","environmental/other",,,,,"SAMN02628649",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73583",,"PDT000027899.2","2014-05-02T22:03:58Z","USA:LA","Split chicken breast","environmental/other",,,,,"SAMN02628650",,"aac(3),aadA1,blaCMY-2,blaEC,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73587",,"PDT000027900.2","2014-05-02T22:03:58Z","USA:LA","Skinless Boneless Chicken Breast with rib meat","environmental/other",,,,,"SAMN02628651",,"blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73591",,"PDT000027901.2","2014-05-02T22:03:58Z","USA:PA","Chicken Breast Tenderloins","environmental/other",,,,,"SAMN02628652",,"aac(3),aadA1,aph(3'')-Ib,blaEC,qacEdelta1,sul1,sul2","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73595",,"PDT000027902.2","2014-05-02T22:03:58Z","USA:WA","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628653",,"aadA1,blaEC,qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73599",,"PDT000027903.3","2014-05-02T22:03:58Z","USA:KS","Chicken Breast Tenderloins","environmental/other",,,,,"SAMN02628654",,"aac(3)-IId,aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,fosA","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73603",,"PDT000027904.2","2014-05-02T22:03:58Z","USA:KS","Thin Sliced Chicken Breast","environmental/other",,,,,"SAMN02628655",,"aac(3),aadA1,blaEC,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73607",,"PDT000027905.2","2014-05-02T22:03:58Z","USA:FL","Chicken Breast Tenderloins","environmental/other",,,,,"SAMN02628656",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73615",,"PDT000027907.2","2014-05-02T22:03:58Z","USA:AL","Chicken Breast Tenderloins","environmental/other",,,,,"SAMN02628658",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73619",,"PDT000027908.2","2014-05-02T22:03:58Z","USA:AL","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628659",,"aac(3),aadA1,blaEC,qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73627",,"PDT000027909.2","2014-05-02T22:03:59Z","USA:AL","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628660",,"aph(3'')-Ib,aph(6)-Id,blaEC,blaTEM-1,dfrA14,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73631",,"PDT000027910.2","2014-05-02T22:03:59Z","USA:ME","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628661",,"aadA1,blaCTX-M-1,blaEC,blaTEM-1,dfrA1,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73635",,"PDT000027911.2","2014-05-02T22:03:59Z","USA:MI","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628662",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73639",,"PDT000027912.2","2014-05-02T22:03:59Z","USA:CO","Skinless Bonless Chicken Thin Sliced Breast","environmental/other",,,,,"SAMN02628663",,"aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73643",,"PDT000027913.2","2014-05-02T22:03:59Z","USA:NY","Skinless Bonless Chicken Breast","environmental/other",,,,,"SAMN02628664",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","ewgs1004","O100:","PDT000029748.2","2014-05-07T02:05:25Z","USA:NY","Meat Sauce","environmental/other",,,,,"SAMN02566898",,"aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","PMK-5",,"PDT000030574.1","2014-05-20T18:07:18Z","France","Homo sapiens","environmental/other",,,,,"SAMN02693808","GCA_000695135.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73479",,"PDT000031975.2","2014-06-07T14:04:56Z","USA:LA","Thin Sliced Chicken Breast","environmental/other",,,,,"SAMN02628624",,"aac(3),aadA1,blaEC,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73483",,"PDT000031976.2","2014-06-07T14:04:57Z","USA:LA","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628625",,"aac(3),aadA1,blaEC,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73683",,"PDT000034459.2","2014-07-02T23:04:29Z","USA:AZ","Chicken Breast Tenderloins","environmental/other",,,,,"SAMN02628674",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73743",,"PDT000034461.2","2014-07-02T23:04:30Z","USA:OH","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628689",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71187",,"PDT000034463.2","2014-07-02T23:04:30Z","USA:AZ","packaged chicken","environmental/other",,,,,"SAMN02463219",,"aadA1,blaEC,qacEdelta1,sul1,tet(C)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71215",,"PDT000034464.2","2014-07-02T23:04:30Z","USA:AZ","ground beef","environmental/other",,,,,"SAMN02463226",,"aph(3'')-Ib,aph(6)-Id,blaEC,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71335",,"PDT000034465.2","2014-07-02T23:04:31Z","USA:DC","ground beef","environmental/other",,,,,"SAMN02463256",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73763",,"PDT000034466.3","2014-07-02T23:04:31Z","USA:VA","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628694",,"aac(3)-VIa,aadA1,blaEC,qacEdelta1,sul1,sul2,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71211",,"PDT000034468.2","2014-07-02T23:04:31Z","USA:AZ","ground beef","environmental/other",,,,,"SAMN02463225",,"blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71267",,"PDT000034469.2","2014-07-02T23:04:32Z","USA:CA","packaged turkey","environmental/other",,,,,"SAMN02463239",,"aadA1,blaEC,qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73723",,"PDT000034470.2","2014-07-02T23:04:32Z","USA:AZ","Thin Sliced Chicken Breast","environmental/other",,,,,"SAMN02628684",,"aac(3),aadA1,blaEC,dfrA1","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73695",,"PDT000034471.2","2014-07-02T23:04:32Z","USA:NC","Chicken Breast Tenderloins","environmental/other",,,,,"SAMN02628677",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73715",,"PDT000034472.2","2014-07-02T23:04:32Z","USA:CA","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628682",,"blaEC,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73719",,"PDT000034473.2","2014-07-02T23:04:32Z","USA:TX","Whole Chicken Breast","environmental/other",,,,,"SAMN02628683",,"aph(3'')-Ib,aph(6)-Id,blaEC,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73791",,"PDT000034475.2","2014-07-02T23:04:33Z","USA:MI","Thin Sliced Breast","environmental/other",,,,,"SAMN02628701",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73699",,"PDT000034478.2","2014-07-02T23:04:33Z","USA:ID","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628678",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73759",,"PDT000034479.3","2014-07-02T23:04:34Z","USA:NC","Chicken Breast Tenderloins","environmental/other",,,,,"SAMN02628693",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71271",,"PDT000034480.2","2014-07-02T23:04:34Z","USA:CA","packaged chicken","environmental/other",,,,,"SAMN02463240",,"aac(3),aadA1,blaEC,qacEdelta1,sul1,tet(C)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71275",,"PDT000034481.2","2014-07-02T23:04:34Z","USA:CA","packaged turkey","environmental/other",,,,,"SAMN02463241",,"aac(3)-IV,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71279",,"PDT000034483.2","2014-07-02T23:04:34Z","USA:CA","packaged chicken","environmental/other",,,,,"SAMN02463242",,"aac(3)-IV,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,blaEC,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73687",,"PDT000034484.3","2014-07-02T23:04:35Z","USA:AZ","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628675",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73739",,"PDT000034485.2","2014-07-02T23:04:35Z","USA:LA","Thin Sliced Chicken Breast","environmental/other",,,,,"SAMN02628688",,"aac(3),aadA1,blaEC,qacEdelta1,sul1","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73751",,"PDT000034486.2","2014-07-02T23:04:35Z","USA:ID","Whole Chicken Breast","environmental/other",,,,,"SAMN02628691",,"blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73707",,"PDT000034489.2","2014-07-02T23:04:36Z","USA:NJ","Whole Chicken Breast","environmental/other",,,,,"SAMN02628680",,"aac(3),aadA1,blaEC,qacEdelta1,sul1,sul2","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73711",,"PDT000034490.2","2014-07-02T23:04:36Z","USA:IL","Thin Sliced Chicken Breast","environmental/other",,,,,"SAMN02628681",,"blaCMY-2,blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73795",,"PDT000034492.2","2014-07-02T23:04:36Z","USA:MI","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628702",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71227",,"PDT000034493.2","2014-07-02T23:04:36Z","USA:CA","packaged chicken","environmental/other",,,,,"SAMN02463229",,"aac(3),aadA1,blaEC,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71391",,"PDT000034495.2","2014-07-02T23:04:37Z","USA:DC","packaged chicken","environmental/other",,,,,"SAMN02463270",,"aadA1,blaEC,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71223",,"PDT000034496.2","2014-07-02T23:04:37Z","USA:CA","ground beef","environmental/other",,,,,"SAMN02463228",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71327",,"PDT000034497.2","2014-07-02T23:04:37Z","USA:DC","packaged chicken","environmental/other",,,,,"SAMN02463254",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71195",,"PDT000034499.2","2014-07-02T23:04:38Z","USA:AZ","ground beef","environmental/other",,,,,"SAMN02463221",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73675",,"PDT000034500.3","2014-07-02T23:04:38Z","USA:MI","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628672",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71171",,"PDT000034502.2","2014-07-02T23:04:38Z","USA:AZ","ground beef","environmental/other",,,,,"SAMN02463215",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71203",,"PDT000034503.2","2014-07-02T23:04:38Z","USA:AZ","packaged chicken","environmental/other",,,,,"SAMN02463223",,"aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73679",,"PDT000034504.2","2014-07-02T23:04:39Z","USA:MI","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628673",,"blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73735",,"PDT000034505.2","2014-07-02T23:04:39Z","USA:AL","Whole Chicken Breast","environmental/other",,,,,"SAMN02628687",,"aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaEC,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73747",,"PDT000034506.2","2014-07-02T23:04:39Z","USA:AL","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628690",,"aac(2')-IIa,aac(3),aadA1,blaEC,qacEdelta1,sul1,sul2","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71287",,"PDT000034507.2","2014-07-02T23:04:39Z","USA:CA","packaged turkey","environmental/other",,,,,"SAMN02463244",,"aac(3),aadA1,blaEC,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71295",,"PDT000034508.2","2014-07-02T23:04:39Z","USA:CA","ground beef","environmental/other",,,,,"SAMN02463246",,"aph(3'')-Ib,aph(6)-Id,blaEC,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73703",,"PDT000034510.2","2014-07-02T23:04:40Z","USA:KY","Chicken Breast Tenderloins","environmental/other",,,,,"SAMN02628679",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73731",,"PDT000034512.2","2014-07-02T23:04:40Z","USA:ME","Whole Chicken Breast","environmental/other",,,,,"SAMN02628686",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71183",,"PDT000034513.2","2014-07-02T23:04:40Z","USA:AZ","Pork","environmental/other",,,,,"SAMN02463218",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71423",,"PDT000034514.2","2014-07-02T23:04:41Z","USA:FL","packaged turkey","environmental/other",,,,,"SAMN02463278",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73779",,"PDT000034516.2","2014-07-02T23:04:41Z","USA:CO","Whole Chicken Breast","environmental/other",,,,,"SAMN02628698",,"aac(3),aadA1,ant(3''),blaEC,blaTEM-1,dfrA1,qacEdelta1,sat1,sul1,sul2","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71243",,"PDT000034517.2","2014-07-02T23:04:41Z","USA:CA","packaged chicken","environmental/other",,,,,"SAMN02463233",,"aac(3),aadA1,ampC,aph(3'')-Ib,aph(6)-Id,blaEC,floR,qacEdelta1,sul1,sul2,tet(A),tet(B)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71247",,"PDT000034518.3","2014-07-02T23:04:41Z","USA:CA","ground beef","environmental/other",,,,,"SAMN02463234",,"aph(3'')-Ib,aph(6)-Id,blaEC,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73767",,"PDT000034519.2","2014-07-02T23:04:42Z","USA:AL","Skinless Boneless Chicken Breast","environmental/other",,,,,"SAMN02628695",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71239",,"PDT000034520.2","2014-07-02T23:04:42Z","USA:CA","Pork","environmental/other",,,,,"SAMN02463232",,"blaEC,tet(A)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71415",,"PDT000034521.2","2014-07-02T23:04:42Z","USA:FL","Pork","environmental/other",,,,,"SAMN02463276",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","D6-117_07.11",,"PDT000035573.1","2014-07-18T17:04:17Z",,,"environmental/other",,,,,"SAMEA3139080","GCA_000731455.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","48",,"PDT000036085.1","2014-07-31T20:01:16Z","Switzerland","Fecal sample from a deer","environmental/other",,,,,"SAMN02911890","GCA_000736735.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","AZ-TG71191",,"PDT000036657.3","2015-04-21T01:12:05Z","USA:AZ","ground beef","environmental/other",,,,,"SAMN02463220",,"aph(3'')-Ib,aph(6)-Id,blaCTX-M-1,blaEC,blaTEM-1,sul2,tet(A),tet(B)","PDG000000004.1583"
"E.coli and Shigella","AZ-TG73335",,"PDT000036658.3","2015-07-29T17:11:01Z","USA:AR","Whole Chicken Breast","environmental/other",,,,,"SAMN02628588",,"aac(3),aadA1,blaEC,dfrA1","PDG000000004.1583"
"E.coli and Shigella","S.93",,"PDT000038428.1","2014-09-05T19:03:02Z","Germany",,"environmental/other","Ovis aries",,,,"SAMN02744160","GCA_000749525.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","FHI37",,"PDT000038883.1","2014-09-09T20:19:10Z","Norway","Sheep faeces","environmental/other","Sheep",,,,"SAMEA2593920","GCA_000752815.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","FHI38",,"PDT000038893.1","2014-09-09T20:26:38Z","Norway","Sheep faeces","environmental/other","Sheep",,,,"SAMEA2593921","GCA_000753035.1","blaEC-5","PDG000000004.1583"
"E.coli and Shigella","FHI35","113","PDT000038904.1","2014-09-09T20:35:57Z","Norway","Minced meat","environmental/other","Meat",,,,"SAMEA2593918","GCA_000753315.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","77300132",,"PDT000039239.1","2014-09-16T14:07:00Z","Denmark",,"environmental/other","pig",,,,"SAMN03020301","GCA_000754855.1","blaEC,tet(B)","PDG000000004.1583"
"E.coli and Shigella","VKPM B-10182",,"PDT000040103.1","2014-10-02T18:08:16Z",,,"environmental/other",,,,,"SAMN03068206","GCA_000762385.1","blaEC","PDG000000004.1583"
"E.coli and Shigella","VA-WGS-00284",,"PDT000041402.2","2014-10-28T20:06:53Z","USA:NC","Bedding","environmental/other",,,,,"SAMN02887162",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","VA-WGS-00286",,"PDT000041405.2","2014-10-28T20:06:54Z","USA:NC","raw beef","environmental/other",,,,,"SAMN02887164",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","VA-WGS-00285",,"PDT000041436.2","2014-10-28T20:26:47Z","USA:NC",,"environmental/other",,,,,"SAMN02887163",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","ECONIH1",,"PDT000044017.1","2014-11-17T17:53:04Z","USA","rectal swab","environmental/other",,,,,"SAMN02709589","GCA_000784925.1","aac(6')-Ib',aadA1,aadA5,aph(3'')-Ib,aph(6)-Id,blaCTX-M-15,blaEC,blaKPC-2,blaOXA-9,blaTEM-1,dfrA14,dfrA17,erm(B),mph(A),qacEdelta1,sul1,sul2","PDG000000004.1583"
"E.coli and Shigella","ewgs1014","O157:H7","PDT000044148.2","2014-11-20T16:07:59Z","USA:NY","lean ground beef","environmental/other",,,,,"SAMN02597286",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","ewgs1019","O157:H7","PDT000044149.4","2014-12-31T16:06:51Z","USA:NY","ground beef patty","environmental/other",,,,,"SAMN02597291",,"blaEC","PDG000000004.1583"
"E.coli and Shigella","FSIS1400370","O103","PDT000044781.2","2014-12-04T16:08:13Z","USA:NJ","animal-calf-formula-fed veal","environmental/other",,,,,"SAMN03216752",,"aadA1,blaEC,qacEdelta1,sul1,tet(A)","PDG000000004.1583"
"E.coli and Shigella","FSIS1400372","O103","PDT000044782.2","2014-12-04T16:08:13Z","USA:WA","animal-calf-bob veal","environmental/other",,,,,"SAMN03216754",,"aph(3'')-Ib,aph(6)-Id,blaEC,sul2,tet(B)","PDG000000004.1583"
"E.coli and Shigella","FSIS1400368","O157:H7","PDT000044914.2","2014-12-06T15:07:42Z","USA:CA","comminuted beef","environmental/other",,,,,"SAMN03216750",,"blaEC","PDG000000004.1583"
